sample_idx,start,end,value,type
137402,335.0,345.0,3272395519,US_SOCIAL_SECURITY_NUMBER
137402,355.0,362.0,Schweiz,COUNTRY_CODE
137402,376.0,382.0,"65, Ob",STREET_ADDRESS
131290,44.0,57.0,A27@gmail.com,EMAIL_ADDRESS
131290,111.0,129.0,nkzipwcd61@aol.com,EMAIL_ADDRESS
131290,183.0,200.0,lorin46@yahoo.com,EMAIL_ADDRESS
131290,252.0,269.0,06VPH@outlook.com,EMAIL_ADDRESS
131290,337.0,354.0,06VPH@outlook.com,EMAIL_ADDRESS
131290,323.0,354.0,1971slavko.heydrich@outlook.com,EMAIL_ADDRESS
145511,406.0,427.0,cindgkfyozhtnua8171@g,EMAIL_ADDRESS
145511,370.0,375.0,Darsh,PERSON_NAME
139765,194.0,203.0,Petribach,LOCATION
136548,313.0,330.0,GB06@tutanota.com,EMAIL_ADDRESS
136548,347.0,361.0,+0.42.690.2463,PHONE_NUMBER
136548,409.0,418.0,Wissenegg,LOCATION
136548,435.0,452.0,12º novembre 1977,DATE_OF_BIRTH
147557,380.0,400.0,Dr. Giovanni Ferrari,PERSON_NAME
147557,401.0,421.0,Università di Zurigo,LOCATION
129818,142.0,160.0,Ergün Krarti Iulio,PERSON_NAME
129818,183.0,193.0,02/12/1948,DATE_OF_BIRTH
129818,217.0,238.0,She.Erg.02.A.71.7.BWV,US_SOCIAL_SECURITY_NUMBER
129818,258.0,267.0,TI7676587,Passport
129818,288.0,303.0,+38.01 533 8811,PHONE_NUMBER
129818,423.0,434.0,Montesegale,LOCATION
129818,452.0,461.0,Lombardia,LOCATION
129818,482.0,487.0,27052,POSTCODE
122152,232.0,247.0,P1978@gmail.com,EMAIL_ADDRESS
122152,376.0,391.0,P1978@gmail.com,EMAIL_ADDRESS
122152,273.0,275.0,MX,US_SOCIAL_SECURITY_NUMBER
122152,290.0,312.0,mpjjfsmplkki67@aol.com,EMAIL_ADDRESS
122152,338.0,347.0,HD4760001,US_SOCIAL_SECURITY_NUMBER
122152,362.0,391.0,eliisa.rabbiosi1951@gmail.com,EMAIL_ADDRESS
129249,126.0,131.0,04:41,DATE_OF_BIRTH
123189,32.0,43.0,H@gmail.com,EMAIL_ADDRESS
123189,55.0,65.0,3004404306,PHONE_NUMBER
123189,116.0,133.0,26º dicembre 2019,DATE_OF_BIRTH
134708,211.0,240.0,supporto@educazioneonline.com,EMAIL_ADDRESS
134708,0.0,11.0,61.92.7.176,LOCATION
133365,158.0,179.0,Men-Kin-12-N-20-3-CTG,US_SOCIAL_SECURITY_NUMBER
133365,114.0,124.0,12/12/1996,DATE_OF_BIRTH
133365,362.0,367.0,35028,POSTCODE
133365,284.0,293.0,Via Ramei,STREET_ADDRESS
133365,309.0,323.0,Piove di Sacco,LOCATION
133365,340.0,342.0,34,STATE
125024,55.0,72.0,09J77@hotmail.com,EMAIL_ADDRESS
125024,117.0,127.0,VXX512240H,PERSON_NAME
125024,158.0,167.0,SL9192167,PERSON_NAME
125024,302.0,323.0,almasino@tutanota.com,EMAIL_ADDRESS
125024,368.0,378.0,CCN624164N,PERSON_NAME
125024,409.0,418.0,RA8965372,PERSON_NAME
125024,272.0,293.0,13/11/1981 alle 04:11,DATE_OF_BIRTH
141486,182.0,192.0,11/08/1982,DATE_OF_BIRTH
141486,285.0,295.0,11/08/1982,DATE_OF_BIRTH
141486,196.0,218.0,YJP2123@protonmail.com,EMAIL_ADDRESS
141486,222.0,231.0,Jasarevic,PERSON_NAME
141486,235.0,250.0,"marzo 19º, 1965",DATE_OF_BIRTH
141486,254.0,270.0,93A@tutanota.com,EMAIL_ADDRESS
141486,274.0,281.0,Elalamy,PERSON_NAME
141486,285.0,295.0,14/08/1974,DATE_OF_BIRTH
141486,299.0,330.0,stéfano.mangal17@protonmail.com,EMAIL_ADDRESS
131788,85.0,103.0,IVENNAME1_A Nesiha,PERSON_NAME
131788,354.0,369.0,IVENNAME1_A Nesiha,PERSON_NAME
131788,354.0,377.0,IVENNAME1_B Shangeethan,PERSON_NAME
131788,105.0,130.0,ITALY_IDCARD_A COJ044915S,CREDIT_CARD_NUMBER
131788,379.0,404.0,ITALY_IDCARD_B ELV576796O,CREDIT_CARD_NUMBER
131788,132.0,158.0,ITALY_PASSPORT_A VH2096637,CREDIT_CARD_NUMBER
131788,406.0,425.0,ITALY_PASSPORT_B SK,CREDIT_CARD_NUMBER
131788,105.0,110.0,ITALY,LOCATION
131788,132.0,137.0,ITALY,LOCATION
131788,379.0,384.0,ITALY,LOCATION
131788,406.0,411.0,ITALY,LOCATION
131788,206.0,215.0,Etroubles,LOCATION
131788,225.0,227.0,23,LOCATION
131788,240.0,245.0,11014,LOCATION
135583,77.0,93.0,36abdeslam.kunas,PERSON_NAME
135583,54.0,58.0,1990,DATE_OF_BIRTH
142740,119.0,141.0,bahrfotko@tutanota.com,EMAIL_ADDRESS
142740,167.0,175.0,Z7367481,CREDIT_CARD_NUMBER
142740,190.0,198.0,Z8502384,CREDIT_CARD_NUMBER
142740,211.0,227.0,0041-82-399 1438,PHONE_NUMBER
142740,411.0,416.0,16:46,DATE_OF_BIRTH
142740,467.0,483.0,"giugno 12º, 1960",DATE_OF_BIRTH
142740,365.0,370.0,Erazo,PERSON_NAME
142740,383.0,388.0,Fotko,PERSON_NAME
142043,358.0,371.0,AHA@gmail.com,EMAIL_ADDRESS
142043,327.0,345.0,"settembre 3º, 1969",DATE_OF_BIRTH
142043,395.0,405.0,6847537560,PHONE_NUMBER
131605,150.0,169.0,deroeck@hotmail.com,EMAIL_ADDRESS
131605,172.0,182.0,MXK702755C,CREDIT_CARD_NUMBER
131605,185.0,194.0,PD1979373,US_SOCIAL_SECURITY_NUMBER
131605,197.0,210.0,234.30.96.250,LOCATION
131605,128.0,147.0,1967-01-09T00:00:00,DATE_OF_BIRTH
139910,209.0,219.0,09/04/1980,DATE_OF_BIRTH
139910,257.0,275.0,09AHSJ@hotmail.com,EMAIL_ADDRESS
139910,335.0,351.0,756.9002.2469.56,US_SOCIAL_SECURITY_NUMBER
139910,400.0,408.0,G5997018,CREDIT_CARD_NUMBER
130232,254.0,264.0,EJD302632X,DOCUMENT_IDENTIFIER
130232,281.0,290.0,HV8571668,DOCUMENT_IDENTIFIER
130232,305.0,318.0,7062.112 1215,PHONE_NUMBER
130232,346.0,351.0,Nahas,PERSON_NAME
130232,391.0,400.0,OO7785824,DOCUMENT_IDENTIFIER
124310,436.0,449.0,15P@gmail.com,EMAIL_ADDRESS
124310,473.0,487.0,191.137.241.66,LOCATION
124310,407.0,417.0,21/06/1953,DATE_OF_BIRTH
124310,318.0,322.0,1998,DATE_OF_BIRTH
123082,64.0,85.0,Nex.Le .16.F.84.8.WWS,CREDIT_CARD_NUMBER
123082,182.0,203.0,Yaf.Tse.14.E.37.2.DSP,CREDIT_CARD_NUMBER
123082,299.0,311.0,371167120146,US_SOCIAL_SECURITY_NUMBER
123082,396.0,411.0,KlaJus05B256LRW,US_SOCIAL_SECURITY_NUMBER
128249,23.0,44.0,Sar Nei 09 E 20 8 DGD,CODE_FISCALE
128249,115.0,126.0,570-54-4197,CODE_FISCALE
128249,196.0,217.0,Fol-Fol-06-A-13-4-RCK,CODE_FISCALE
128249,332.0,342.0,AOX094136K,CARDA_IDENTITA'
129898,224.0,241.0,shai.saxton-peel1,PERSON_NAME
129898,256.0,273.0,shai.saxton-peel1,PERSON_NAME
129898,256.0,285.0,shai.saxton-peel1@hotmail.com,EMAIL_ADDRESS
129898,355.0,365.0,3727194415,PHONE_NUMBER
129898,380.0,385.0,32.16,LOCATION
144888,0.0,24.0,ldjalil.porroche@aol.com,EMAIL_ADDRESS
144888,51.0,63.0,677563883709,CREDIT_CARD_NUMBER
144888,81.0,90.0,583303918,PASSAPORT
144888,110.0,149.0,59fc:71d0:ec82:8688:b558:58ba:2cf6:1d5d,LOCATION
144888,160.0,164.0,6:35,TIME
144888,321.0,325.0,6:35,TIME
144888,183.0,199.0,Kouassi Dogbatse,PERSON_NAME
144888,260.0,276.0,Kouassi Dogbatse,PERSON_NAME
144888,260.0,291.0,kouassi.dogbatse@protonmail.com,EMAIL_ADDRESS
144888,318.0,326.0,A3161357,CREDIT_CARD_NUMBER
144888,344.0,352.0,M6427161,PASSAPORT
147488,237.0,253.0,756 5285 8512 32,US_SOCIAL_SECURITY_NUMBER
147488,283.0,299.0,+416.78-609 7023,PHONE_NUMBER
147488,196.0,216.0,21sivakaran.rialland,PERSON_NAME
132256,327.0,345.0,A1940@tutanota.com,EMAIL_ADDRESS
132256,369.0,379.0,KOD508681O,US_SOCIAL_SECURITY_NUMBER
132256,405.0,426.0,ndella gius@yahoo.com,EMAIL_ADDRESS
132256,450.0,460.0,PEF082075X,US_SOCIAL_SECURITY_NUMBER
140246,42.0,52.0,4911712945,US_SOCIAL_SECURITY_NUMBER
140246,87.0,102.0,0109 20083 2784,PHONE_NUMBER
140246,298.0,336.0,6ef8:9aac:91c2:61c:bfbc:8df1:d373:f8f7,LOCATION
135159,7.0,16.0,10UU40682,CREDIT_CARD_NUMBER
135159,147.0,157.0,17/01/2039,DATE_OF_BIRTH
135159,189.0,193.0,6490,LOCATION
135159,26.0,77.0,"636, Chemin de Pierre Blanche, Valensole, PAC, 4210",STREET_ADDRESS
147041,43.0,58.0,moris.matavalea,PERSON_NAME
147041,154.0,172.0,erdzan.débieux1959,PERSON_NAME
147041,335.0,344.0,xuejiao69,PERSON_NAME
129602,164.0,181.0,MP@protonmail.com,EMAIL_ADDRESS
129602,125.0,129.0,74MP,PERSON_NAME
129602,214.0,224.0,MOZ711862V,US_SOCIAL_SECURITY_NUMBER
129602,291.0,293.0,IT,LOCATION
129602,334.0,337.0,549,LOCATION
129602,377.0,389.0,Via all'Alpe,LOCATION
129602,425.0,433.0,Bellagio,LOCATION
140487,282.0,296.0,arnolf.johnsan,PERSON_NAME
140487,330.0,341.0,00109 31298,PHONE_NUMBER
140487,354.0,359.0,1944N,PERSON_NAME
140487,398.0,412.0,+36.19136-6625,PHONE_NUMBER
145420,353.0,359.0,la Sua,PERSON_NAME
126494,188.0,198.0,RZY657569M,US_SOCIAL_SECURITY_NUMBER
126494,201.0,211.0,MQU945718L,US_SOCIAL_SECURITY_NUMBER
139749,218.0,227.0,nkgdfd220,PERSON_NAME
139749,254.0,264.0,16/12/1960,DATE_OF_BIRTH
139749,318.0,334.0,756.3669.2013.16,US_SOCIAL_SECURITY_NUMBER
138322,0.0,3.0,27M,PERSON_NAME
138322,244.0,247.0,27M,PERSON_NAME
138322,67.0,77.0,27/10/1969,DATE_OF_BIRTH
138322,104.0,112.0,O4581502,CREDIT_CARD_NUMBER
138322,139.0,149.0,9679707262,CREDIT_CARD_NUMBER
138322,190.0,194.0,Lerf,PERSON_NAME
122296,205.0,223.0,"dicembre 10º, 1968",DATE_OF_BIRTH
122296,405.0,423.0,"dicembre 10º, 1968",DATE_OF_BIRTH
122296,228.0,253.0,pervzbwvgwocgft03@aol.com,EMAIL_ADDRESS
122296,428.0,453.0,pervzbwvgwocgft03@aol.com,EMAIL_ADDRESS
122296,258.0,274.0,756.5880.3806.56,PHONE_NUMBER
122296,458.0,474.0,756.5880.3806.56,PHONE_NUMBER
122296,279.0,287.0,U5056861,US_SOCIAL_SECURITY_NUMBER
122296,349.0,353.0,6720,LOCATION
146520,196.0,209.0,eiko.khalilov,PERSON_NAME
146520,224.0,250.0,ixlimxgahof597@hotmail.com,EMAIL_ADDRESS
146520,263.0,271.0,Y7324008,CREDIT_CARD_NUMBER
146520,297.0,307.0,3049518717,PHONE_NUMBER
146520,320.0,335.0,+78 35 635 6050,PHONE_NUMBER
148006,420.0,442.0,nhowlfurz36405@aol.com,EMAIL_ADDRESS
148006,459.0,477.0,"182, Oberdorfstras",STREET_ADDRESS
141280,56.0,67.0,van Ormondt,PERSON_NAME
124136,50.0,60.0,2072688598,CREDIT_CARD_NUMBER
124136,170.0,180.0,8383993776,PHONE_NUMBER
124136,68.0,72.0,1997,DATE_OF_BIRTH
124136,410.0,425.0,4º ottobre 1983,DATE_OF_BIRTH
124136,436.0,441.0,02:27,TIME
137777,28.0,36.0,B1029041,DOCUMENT_NUMBER
137777,54.0,62.0,C7144869,DOCUMENT_NUMBER
137777,78.0,91.0,8917.752-6991,PHONE_NUMBER
143592,413.0,429.0,756 5389 2162 38,US_SOCIAL_SECURITY_NUMBER
143592,484.0,500.0,756.6031.4222.45,US_SOCIAL_SECURITY_NUMBER
120497,226.0,228.0,IT,LOCATION
120497,273.0,276.0,600,STREET_ADDRESS
120497,316.0,336.0,Via delle Cementerie,STREET_ADDRESS
120497,373.0,379.0,Gubbio,LOCATION
120497,420.0,422.0,55,LOCATION
129775,302.0,329.0,Sig Everard Ducourtil Corvo,PERSON_NAME
129775,403.0,424.0,Eve Duc 23 F 56 2 MYS,US_SOCIAL_SECURITY_NUMBER
125325,64.0,85.0,Ali.Pan.18.L.24.8.FRT,US_SOCIAL_SECURITY_NUMBER
125325,99.0,109.0,7037999780,PHONE_NUMBER
125325,164.0,179.0,MutTri09A207WDJ,US_SOCIAL_SECURITY_NUMBER
125325,193.0,203.0,4957314304,PHONE_NUMBER
125325,260.0,281.0,Rob Bad 22 I 63 7 EYR,US_SOCIAL_SECURITY_NUMBER
125325,295.0,305.0,0898422989,PHONE_NUMBER
129253,413.0,430.0,shkjiprim@aol.com,EMAIL_ADDRESS
129253,460.0,481.0,Shk-Grl-20-M-78-3-NGV,US_SOCIAL_SECURITY_NUMBER
137499,1.0,14.0,7563111704392,PHONE_NUMBER
137499,89.0,105.0,756.6568.0288.34,PHONE_NUMBER
137499,185.0,201.0,756.8862.7693.76,PHONE_NUMBER
137499,273.0,286.0,7560857462848,PHONE_NUMBER
137499,376.0,392.0,756.2956.4401.50,PHONE_NUMBER
141939,35.0,43.0,Y1086594,CREDIT_CARD_NUMBER
141939,127.0,135.0,N1138012,CREDIT_CARD_NUMBER
141939,217.0,231.0,V2104392352759,CREDIT_CARD_NUMBER
141939,96.0,103.0,Krishna,PERSON_NAME
141939,179.0,193.0,Selihom Daphne,PERSON_NAME
128190,126.0,137.0,-N7uih4ZGF4,CREDIT_CARD_NUMBER
128190,277.0,282.0,Avola,LOCATION
128190,304.0,314.0,04/09/2024,DATE_OF_BIRTH
153331,71.0,80.0,Lipperini,PERSON_NAME
153331,127.0,137.0,08/08/2003,DATE_OF_BIRTH
153331,143.0,157.0,186.86.131.206,LOCATION
164436,78.0,87.0,JT26004RV,CREDIT_CARD_NUMBER
164436,115.0,127.0,535.370.5340,US_SOCIAL_SECURITY_NUMBER
164436,162.0,171.0,866363278,CREDIT_CARD_NUMBER
164436,375.0,383.0,Jan-Luca,PERSON_NAME
171992,155.0,165.0,Kaluzinska,PERSON_NAME
171992,211.0,228.0,"febrero 25º, 1992",DATE_OF_BIRTH
171992,255.0,264.0,GCN421119,PHONE_NUMBER
171992,283.0,301.0,Hoyo de Manzanares,LOCATION
171992,307.0,309.0,MD,LOCATION
171992,320.0,330.0,13/10/1992,DATE_OF_BIRTH
171992,360.0,369.0,XKR236644,PHONE_NUMBER
165444,360.0,378.0,Raluca-Ionela Ritu,PERSON_NAME
165444,415.0,419.0,J7b>,CREDIT_CARD_NUMBER
166724,89.0,104.0,179.152.183.198,LOCATION
166724,158.0,177.0,1962-02-08T00:00:00,DATE_OF_BIRTH
166724,435.0,454.0,1962-02-08T00:00:00,DATE_OF_BIRTH
166724,158.0,177.0,1965-01-04T00:00:00,DATE_OF_BIRTH
166724,435.0,454.0,1965-01-04T00:00:00,DATE_OF_BIRTH
166724,298.0,317.0,2001-07-29T00:00:00,DATE_OF_BIRTH
166724,371.0,381.0,17/03/1978,DATE_OF_BIRTH
166724,435.0,454.0,1935-06-19T00:00:00,DATE_OF_BIRTH
176504,46.0,76.0,"Yecla, Región de Murcia, 30510",STREET_ADDRESS
176504,165.0,200.0,"Santiago-Pontones, Andalucía, 23478",STREET_ADDRESS
176504,281.0,315.0,"San Fernando de Henares, MD, 28830",STREET_ADDRESS
171770,90.0,102.0,426718745993,US_SOCIAL_SECURITY_NUMBER
171770,141.0,156.0,+34.89-617.0914,PHONE_NUMBER
171770,174.0,200.0,socialnumber_a@example.com,EMAIL_ADDRESS
171770,250.0,262.0,socialA_4267,PERSON_NAME
156728,293.0,305.0,[18/05/1952],DATE_OF_BIRTH
156728,308.0,329.0,[1978-09-29T00:00:00],DATE_OF_BIRTH
174051,182.0,197.0,rfjnqizvvmuxz36,PERSON_NAME
174051,293.0,311.0,1970victorita.saby,PERSON_NAME
175890,135.0,144.0,Y@aol.com,EMAIL_ADDRESS
175890,286.0,295.0,Y@aol.com,EMAIL_ADDRESS
175890,268.0,295.0,cvjetislav19@protonmail.com,EMAIL_ADDRESS
175890,147.0,156.0,K6324678U,CREDIT_CARD_NUMBER
175890,298.0,307.0,I8150283T,CREDIT_CARD_NUMBER
149682,141.0,156.0,+53-30-799 8186,PHONE_NUMBER
149682,83.0,101.0,zbtnlhibzbtkiiqq62,PERSON_NAME
149682,365.0,380.0,qgndbzifu569397,PERSON_NAME
152528,44.0,59.0,yqzgnkdvcdaz759,PERSON_NAME
152528,87.0,102.0,yqzgnkdvcdaz759,PERSON_NAME
152528,87.0,110.0,yqzgnkdvcdaz759@aol.com,EMAIL_ADDRESS
152528,143.0,155.0,053945134290,US_SOCIAL_SECURITY_NUMBER
152528,212.0,228.0,+34 944-114-5552,PHONE_NUMBER
152528,247.0,265.0,Camino de la Salud,STREET_ADDRESS
152528,281.0,301.0,Castellar del Vallès,LOCATION
152528,345.0,350.0,08211,POSTCODE
160844,355.0,367.0,449862254521,US_SOCIAL_SECURITY_NUMBER
160844,309.0,327.0,16º noviembre 1991,DATE_OF_BIRTH
160844,252.0,256.0,MZ55,PERSON_NAME
174836,200.0,210.0,27/08/1988,DATE_OF_BIRTH
174836,247.0,259.0,455636916149,US_SOCIAL_SECURITY_NUMBER
174836,287.0,296.0,16428264S,DOCUMENT_IDENTIFIER
174836,335.0,344.0,D54937114,LICENSE_NUMBER
157108,21.0,33.0,354532265829,US_SOCIAL_SECURITY_NUMBER
157108,50.0,64.0,25º junio 1972,DATE_OF_BIRTH
157108,129.0,143.0,25º junio 1972,DATE_OF_BIRTH
157108,129.0,143.0,20º julio 1967,DATE_OF_BIRTH
157108,208.0,218.0,15/03/1954,DATE_OF_BIRTH
157108,296.0,304.0,08:14:47,TIME
157108,316.0,326.0,26/04/1997,DATE
161466,46.0,58.0,188027536395,PHONE_NUMBER
161466,66.0,69.0,590,PHONE_NUMBER
161466,217.0,273.0,"Calle Santa Ana de la Albaida, Córdoba, Andalucía, 14011",STREET_ADDRESS
161466,142.0,181.0,8cde:f93f:bba6:e33c:916e:f6d1:5e61:5198,LOCATION
161466,350.0,362.0,181620267007,US_SOCIAL_SECURITY_NUMBER
161466,380.0,399.0,"Cañada Ancha, Jerez",LOCATION
170721,47.0,76.0,zainabu.chentit27@outlook.com,EMAIL_ADDRESS
170721,114.0,123.0,C37347819,LICENSE_NUMBER
175624,332.0,353.0,rigato02@tutanota.com,EMAIL_ADDRESS
175624,383.0,395.0,463747360723,US_SOCIAL_SECURITY_NUMBER
175624,405.0,414.0,O3072366G,DNI
175624,297.0,307.0,02/01/1954,DATE_OF_BIRTH
164452,332.0,350.0,2 de abril de 2027,DATE_OF_BIRTH
164452,282.0,318.0,Parque Nacional Sierra de Guadarrama,LOCATION
149933,343.0,353.0,1967-07-12,DATE_OF_BIRTH
149933,308.0,315.0,Alidema,PERSON_NAME
149933,376.0,385.0,muharrem.,EMAIL_ADDRESS
173159,36.0,48.0,diciembre/68,DATE_OF_BIRTH
173159,134.0,144.0,18/11/1946,DATE_OF_BIRTH
173159,240.0,250.0,28/04/1960,DATE_OF_BIRTH
173159,318.0,328.0,05/06/2027,DATE_OF_BIRTH
173159,64.0,75.0,08253-50012,PHONE_NUMBER
173159,160.0,174.0,+34.35049-6584,PHONE_NUMBER
173159,266.0,281.0,+56 86-388.5153,PHONE_NUMBER
177609,174.0,179.0,Ilche,PERSON_NAME
177609,238.0,269.0,pykccegredtxxvci78914@yahoo.com,EMAIL_ADDRESS
177609,304.0,316.0,137479184038,US_SOCIAL_SECURITY_NUMBER
177609,67.0,71.0,6193,POSTCODE
168975,421.0,435.0,albijan.bayene,PERSON_NAME
168975,453.0,456.0,Dip,PERSON_NAME
168975,355.0,371.0,"39.477, -0.37978",LOCATION
168975,355.0,361.0,39.477,LOCATION
168975,363.0,371.0,-0.37978,LOCATION
168975,464.0,489.0,Número de Seguridad Socia,US_SOCIAL_SECURITY_NUMBER
169842,38.0,47.0,I57613919,US_SOCIAL_SECURITY_NUMBER
169842,94.0,109.0,0034.42536-5581,PHONE_NUMBER
169842,145.0,245.0,"5, Carretera de Cabañaquinta al Puerto de San Isidro, Aller Cabanaquinta/Cabañaquinta, AS, 33686, ES",STREET_ADDRESS
169842,296.0,308.0,"41.1, -0.506",LOCATION
168093,83.0,90.0,1989C19,US_SOCIAL_SECURITY_NUMBER
168093,119.0,126.0,1989C19,US_SOCIAL_SECURITY_NUMBER
168093,119.0,138.0,1989C19@hotmail.com,EMAIL_ADDRESS
168093,157.0,165.0,Casavant,PERSON_NAME
168093,232.0,241.0,DDX415739,CREDIT_CARD_NUMBER
168093,272.0,281.0,T38621251,CREDIT_CARD_NUMBER
168093,304.0,316.0,23.3.230.186,LOCATION
168093,424.0,429.0,08280,LOCATION
168093,445.0,458.0,septiembre/87,DATE_OF_BIRTH
169882,22.0,34.0,150499166424,US_SOCIAL_SECURITY_NUMBER
169882,59.0,68.0,T4919783X,US_SOCIAL_SECURITY_NUMBER
169882,108.0,117.0,L45264566,CREDIT_CARD_NUMBER
169882,147.0,164.0,0137-113 419 1552,PHONE_NUMBER
169882,190.0,196.0,España,LOCATION
169882,315.0,353.0,15c0:cd1c:94d:2ee1:c573:3554:769a:7198,LOCATION
171066,7.0,28.0,AGv195901@outlook.com,EMAIL_ADDRESS
171066,105.0,126.0,51zehnter@hotmail.com,EMAIL_ADDRESS
171066,206.0,228.0,elanufanetti@yahoo.com,EMAIL_ADDRESS
171066,305.0,330.0,dswpfx042290@tutanota.com,EMAIL_ADDRESS
171066,408.0,437.0,tsanko.proenca@protonmail.com,EMAIL_ADDRESS
158397,48.0,67.0,quishpe@outlook.com,EMAIL_ADDRESS
158397,98.0,110.0,456286659394,US_SOCIAL_SECURITY_NUMBER
158397,135.0,144.0,Q43144087,LICENSE_OF_CONDUCT
158397,158.0,167.0,VBS316247,PASSPORT
158397,184.0,223.0,7c53:834a:19d7:c8f3:aca8:fd44:c415:517f,LOCATION
173007,21.0,30.0,C74K0389V,Passport_ID
173007,254.0,263.0,QRD663040,Passport_ID
175126,298.0,310.0,Weustenhagen,PERSON_NAME
175126,371.0,389.0,1003CW@outlook.com,EMAIL_ADDRESS
175126,423.0,435.0,167848761413,US_SOCIAL_SECURITY_NUMBER
175126,446.0,455.0,U8385447D,DNI
175126,472.0,481.0,KYJ809808,PASSPORT
173144,270.0,278.0,Brandett,PERSON_NAME
173144,296.0,304.0,Schucani,PERSON_NAME
173144,322.0,338.0,"Badila, Francois",PERSON_NAME
173144,422.0,429.0,Bougdim,PERSON_NAME
173144,447.0,462.0,Madsen-Østerbye,PERSON_NAME
175764,268.0,283.0,N56@outlook.com,EMAIL_ADDRESS
175764,305.0,317.0,147792792564,US_SOCIAL_SECURITY_NUMBER
175764,348.0,357.0,08747810M,DOCUMENT_NUMBER
163291,47.0,59.0,321026166908,PHONE_NUMBER
163291,96.0,105.0,K50725506,PERSON_NAME
163291,145.0,154.0,YBX678354,PERSON_NAME
163291,214.0,226.0,101258646920,PHONE_NUMBER
163291,267.0,276.0,P23013598,PERSON_NAME
163291,344.0,353.0,TPY134091,PERSON_NAME
161747,292.0,306.0,03-23-12.72-49,PHONE_NUMBER
161747,326.0,341.0,226.153.199.226,LOCATION
161747,386.0,396.0,09/09/2059,DATE_OF_BIRTH
167936,260.0,270.0,03/12/1951,DATE_OF_BIRTH
167936,242.0,250.0,julio/00,DATE_OF_BIRTH
169279,6.0,15.0,A59409997,US_SOCIAL_SECURITY_NUMBER
169279,48.0,57.0,X8584117D,US_SOCIAL_SECURITY_NUMBER
169279,78.0,85.0,Badajoz,LOCATION
153251,76.0,92.0,Heavenly Stuefer,PERSON_NAME
153251,158.0,170.0,093330040055,US_SOCIAL_SECURITY_NUMBER
153251,182.0,191.0,76229393K,DNI
153251,220.0,229.0,Z26635990,LICENCIA DE CONDUCIR
153251,247.0,256.0,TSP535193,PASAPORTE
153251,269.0,275.0,España,LOCATION
153251,293.0,373.0,"688, Aldea Pañeda Nueva, Siero Anes/Samartindianes, Principado de Asturias 33189",STREET_ADDRESS
164630,25.0,34.0,O69886033,LICENSE_NUMBER
164630,51.0,60.0,YSC005532,PASSPORT_NUMBER
164630,76.0,92.0,0094-62 539-5193,PHONE_NUMBER
164630,112.0,126.0,103.147.91.229,IP_ADDRESS
164630,149.0,157.0,Rubanjwa,PERSON_NAME
164630,181.0,189.0,El Eyadi,PERSON_NAME
164630,212.0,219.0,Warezak,PERSON_NAME
166957,66.0,78.0,024749713600,US_SOCIAL_SECURITY_NUMBER
166957,6.0,25.0,1974-06-10T00:00:00,DATE_OF_BIRTH
166957,104.0,143.0,1f08:3838:c39c:6ce4:c24f:2406:92a9:fb86,LOCATION
162938,10.0,20.0,8794474968,PHONE_NUMBER
162938,123.0,162.0,ece0:ab28:6c9c:16a0:6016:157a:dfd5:8643,PERSON_NAME
162938,290.0,306.0,+744.79-366 1457,PHONE_NUMBER
162938,438.0,443.0,21700,LOCATION
162938,467.0,477.0,28/01/2005,DATE_OF_BIRTH
156132,137.0,146.0,C4235243S,US_SOCIAL_SECURITY_NUMBER
156132,221.0,230.0,C4235243S,US_SOCIAL_SECURITY_NUMBER
156132,150.0,156.0,Uteque,PERSON_NAME
156132,241.0,247.0,Uteque,PERSON_NAME
164721,341.0,411.0,"550, Camino de Carra Vega, Cubillas de Cerrato, Castilla y León, 34219",STREET_ADDRESS
164721,200.0,209.0,Z17010500,LOCATION
168675,20.0,59.0,1e5e:cd33:a81b:bbba:431b:81ce:b87b:f538,LOCATION
170144,174.0,183.0,59860443F,US_SOCIAL_SECURITY_NUMBER
170144,251.0,260.0,66670404C,US_SOCIAL_SECURITY_NUMBER
170144,328.0,338.0,KAK235434O,US_SOCIAL_SECURITY_NUMBER
164744,349.0,361.0,387759449290,US_SOCIAL_SECURITY_NUMBER
164744,390.0,399.0,45175024L,DOCUMENTO DE IDENTIDAD
164744,414.0,431.0,00345 72-049-1928,PHONE_NUMBER
164744,448.0,461.0,u\@oTj=vt}1Y,PASSWORD
163464,116.0,137.0,Tente Campaniço Corbu,PERSON_NAME
163464,157.0,167.0,02/10/1957,DATE_OF_BIRTH
163464,189.0,217.0,dinsllshi2030@protonmail.com,EMAIL_ADDRESS
163464,247.0,256.0,H41951476,LICENSE_NUMBER
174099,291.0,297.0,Milito,PERSON_NAME
174099,318.0,326.0,Siepmann,PERSON_NAME
174099,370.0,380.0,Siedenhans,PERSON_NAME
174099,420.0,424.0,Oppo,PERSON_NAME
174099,470.0,472.0,Ze,PERSON_NAME
154457,201.0,213.0,184163799518,PHONE_NUMBER
154457,339.0,362.0,bakmicho17@tutanota.com,EMAIL_ADDRESS
154457,458.0,478.0,291971RE@hotmail.com,EMAIL_ADDRESS
162196,249.0,265.0,+72 562 508.0417,PHONE_NUMBER
162196,277.0,300.0,vickilipperin@yahoo.com,EMAIL_ADDRESS
168427,45.0,60.0,D38@hotmail.com,EMAIL_ADDRESS
168427,89.0,103.0,+33 63874 8041,PHONE_NUMBER
168427,358.0,385.0,hbrrdguqttfet1926@yahoo.com,EMAIL_ADDRESS
